client_id,Naive_24h_MAE,Naive_168h_MAE,Naive_Blend_MAE,LightGBM_MAE,XGBoost_MAE,LGB_XGB_Blend_MAE,Routed_Best_MAE,Chicken_Dinner_MAE
MT_163,291.4506528417821,180.99558371735745,242.46831797234995,179.49654124356366,172.51879010881677,172.4664288678484,172.51879010881677,196.25024289000893
MT_164,55.98286661753875,71.3430361090641,59.064879636453014,60.053640860818,56.918556650626044,58.6428520205046,71.3430361090641,65.17534090712692
MT_165,16.09694118759451,13.095688350983357,13.578121060262182,12.523333610672537,12.045514375828029,12.033280071388967,12.045514375828029,16.398275389844404
MT_166,148.80380036630035,209.51694139194126,156.7530906593407,143.6275827834983,163.3232502500649,150.83232218421895,163.3232502500649,156.95518157860567
MT_167,8.26839633856398,12.22962731811696,9.028270625297182,11.186596885399277,9.960147311445967,10.540591383226555,9.028270625297182,15.176558138713569
MT_168,13.054105530474061,8.227638261851043,9.702760534236285,10.304911360075335,9.25695657407188,9.690611124231092,9.25695657407188,9.16693546174914
MT_169,2.7343017531219984,2.407000480307383,2.219772394332368,1.7144397883429132,1.9268192532655668,1.6284282360533069,2.219772394332368,12.553728985815837
MT_170,12.358122051886786,21.315595518867923,14.524235947327044,19.145341169364595,16.3712858104106,17.832449635095227,14.524235947327044,17.452910388471135
MT_171,15.259000503524646,21.072822255790467,16.106117824773378,15.432583731076756,15.516251188510617,15.122503043019051,15.516251188510617,19.079538508310957
MT_172,17.795636156081365,13.23746886674975,15.639840182648413,14.503729133204189,14.300625917475054,14.293983713239436,14.300625917475054,15.279504591274156
MT_173,4.808102577499124,8.357279693486587,5.762843956809474,7.282057539621516,6.236068790775275,6.777112324818039,6.236068790775275,14.75759743368432
MT_174,21.66634664618532,20.608518945212438,18.975662442396306,20.030175615879898,20.002288431127525,19.622702886151863,20.002288431127525,21.22275977033188
MT_175,32.11280153508777,37.32404742324568,30.082185444079006,35.073860271698884,30.81723149617513,33.04739864155041,30.81723149617513,27.11476490967462
MT_176,7.829912935323434,9.10737976782759,8.144496268656768,8.207376885311614,8.498214477330352,8.23588928948737,8.498214477330352,14.057942025937647
MT_177,18.180825848303357,22.048247255489,18.415871382235512,18.68432691401249,17.86304464739954,18.12338790455885,18.415871382235512,21.64302808405749
MT_178,52.19112950058076,33.46943960511028,38.12870209059239,45.98010695601388,37.921268928341796,41.220189633423125,37.921268928341796,
MT_179,3.8930679044630394,10.242377092050225,5.1800259327057185,8.434645082729588,6.506654893404285,7.468654795984027,6.506654893404285,10.896381075997153
MT_180,36.38894305772234,44.49232969318774,38.77120709828396,43.56076220210574,40.32606941725026,42.08696637636974,40.32606941725026,37.75342010369474
MT_181,14.050424813780227,9.766788873370585,10.249738128491591,11.112637074711651,11.12708214630183,11.052506242760236,11.12708214630183,29.07532035333926
MT_182,4.617111516357206,4.679556255526079,4.354594938107866,5.86182061552213,5.379615776734899,5.565997934961597,4.354594938107866,11.663383066200895
MT_183,13.350668762327407,9.623089250493102,9.009992911735692,8.367508592489887,9.571347920382037,8.778686747758021,9.571347920382037,10.433404212894953
MT_184,6.030627809890814,10.794797687861283,6.564145793192043,7.104597594799472,6.529733293088653,6.6982022475630245,6.529733293088653,14.254137852896042
MT_185,5.105068187778654,4.8483805402570175,4.399947547862577,5.098143634672412,4.54257294477017,4.737536803391862,4.54257294477017,12.70234600759859
MT_186,42.94590643274855,43.98148148148149,39.711257309941494,40.34728721642729,39.4715375770138,39.50621546715042,39.50621546715042,40.321514548847986
